,Time,Thermocline Depth,Sea Surface Temperature
992,1984/09/23,2.8117858456515314,-0.37198164789927335
993,1984/09/24,2.7659546936076524,-0.3651166877259925
994,1984/09/25,2.714952753836628,-0.3566441036588275
995,1984/09/26,2.658879312784963,-0.34689681218717355
996,1984/09/27,2.5978549981167034,-0.3375350602721468
997,1984/09/28,2.532020671355082,-0.33120786010173936
998,1984/09/29,2.4615361540578835,-0.32552853878226523
999,1984/09/30,2.3865787875266196,-0.32226073932492255
1000,1984/10/01,2.307341826049432,-0.3201099348124078
1001,1984/10/02,2.2240326636777494,-0.3168588308807788
1002,1984/10/03,2.1368708945367088,-0.3120241984900962
1003,1984/10/04,2.0460862082923095,-0.3046922745198999
1004,1984/10/05,1.9519161629723831,-0.2972285025207354
1005,1984/10/06,1.8546039431295551,-0.29082376732617266
1006,1984/10/07,1.7543961682240963,-0.28516100536720873
1007,1984/10/08,1.6515408104240719,-0.2821914636881078
1008,1984/10/09,1.5462852445036472,-0.279322528893357
1009,1984/10/10,1.438874430711848,-0.2763486723675626
1010,1984/10/11,1.3295492306117926,-0.27291761159932165
1011,1984/10/12,1.2185448558904202,-0.2696250588515186
1012,1984/10/13,1.1060894501386538,-0.26570173856221485
1013,1984/10/14,0.9924028036020908,-0.26210699263484716
1014,1984/10/15,0.8776952009021017,-0.26139459312980273
1015,1984/10/16,0.7621664017274691,-0.26165166283052566
1016,1984/10/17,0.6460047544964435,-0.26398578171852305
1017,1984/10/18,0.5293864429893157,-0.26685512071140816
1018,1984/10/19,0.41247486595144234,-0.2694404480029901
1019,1984/10/20,0.2954201496667318,-0.2703831340810549
1020,1984/10/21,0.17835879350164185,-0.2699576629330705
1021,1984/10/22,0.06141344841961116,-0.2688788608791886
1022,1984/10/23,-0.05530717153400211,-0.2682180416440409
1023,1984/10/24,-0.17170824477654023,-0.2679563389487663
1024,1984/10/25,-0.28770866476216617,-0.26739667222870434
1025,1984/10/26,-0.40324072958552404,-0.26540912301807507
1026,1984/10/27,-0.5182496986149159,-0.26224176046899783
1027,1984/10/28,-0.632693216155015,-0.257974861679344
1028,1984/10/29,-0.7465406021390978,-0.2512655141960406
1029,1984/10/30,-0.8597720098508208,-0.2479117266526697
1030,1984/10/31,-0.9723774506754842,-0.24444026282683812
1031,1984/11/01,-1.0843556858808623,-0.24101914229132565
1032,1984/11/02,-1.1957129854275381,-0.23885289276578886
1033,1984/11/03,-1.3064617538087833,-0.23713871700165884
1034,1984/11/05,-1.4166190243779608,-0.23563954517029279
1035,1984/11/06,-1.5262048605838068,-0.23404167674963594
1036,1984/11/07,-1.6352407736426584,-0.23084292825191755
1037,1984/11/08,-1.7437482283157302,-0.2266118891295682
1038,1984/11/09,-1.851747251548598,-0.22287819470067893
1039,1984/11/10,-1.959255144484417,-0.22051816269617353
1040,1984/11/11,-2.066285297850824,-0.22030999285792685
1041,1984/11/12,-2.172846110720573,-0.22054637666673338
1042,1984/11/13,-2.278940012645884,-0.2216453981423619
1043,1984/11/14,-2.3845625891664834,-0.22318688710980156
1044,1984/11/15,-2.489701810691388,-0.22590050245760768
1045,1984/11/16,-2.5943373647543893,-0.22746572894935707
1046,1984/11/17,-2.6984400916432327,-0.2249991850688569
1047,1984/11/18,-2.801971523402542,-0.22139196413513795
1048,1984/11/19,-2.904883526210442,-0.21621286637624226
1049,1984/11/20,-3.007118046128888,-0.2111831492273536
1050,1984/11/21,-3.1086069582277167,-0.20555372671463334
1051,1984/11/22,-3.2092720190824124,-0.1987887919256276
1052,1984/11/23,-3.3090249226455795,-0.18987734893984953
1053,1984/11/24,-3.40776745949214,-0.1797249240163567
1054,1984/11/25,-3.5053917794382166,-0.1676061206623019
1055,1984/11/26,-3.6017807575337746,-0.15338870368409463
1056,1984/11/27,-3.696808463428935,-0.1378272798421462
1057,1984/11/28,-3.79034073411402,-0.12276627082332642
1058,1984/11/29,-3.8822358500333074,-0.10902562963594459
1059,1984/11/30,-3.9723453145725056,-0.1004841086678776
1060,1984/12/01,-4.060514736919934,-0.09821699949280033
1061,1984/12/02,-4.146584818301417,-0.09735829861732692
1062,1984/12/03,-4.230392441588896,-0.09739435237976612
1063,1984/12/04,-4.3117718642827425,-0.09874765639200411
1064,1984/12/05,-4.390556013645533,-0.10133296921013779
1065,1984/12/06,-4.466577852207854,-0.10475384094902751
1066,1984/12/07,-4.5396717326837415,-0.10783213795648816
1067,1984/12/08,-4.609674702927749,-0.10854445848147981
1068,1984/12/09,-4.6764277404483465,-0.10777209927819992
1069,1984/12/10,-4.739776908888998,-0.10733352669033258
1070,1984/12/11,-4.799574436185169,-0.10788828823672558
1071,1984/12/12,-4.855679714397194,-0.10896934181643525
1072,1984/12/13,-4.907960221219009,-0.10984265786925668
1073,1984/12/14,-4.956292363162782,-0.10949216197383738
1074,1984/12/15,-5.0005622404194074,-0.11028753392803808
1075,1984/12/16,-5.0406663333948964,-0.11071103749201505
1076,1984/12/17,-5.076512110922618,-0.10922805219778764
1077,1984/12/18,-5.108018560151451,-0.10372502370471531
1078,1984/12/19,-5.135116638109789,-0.09818843031883367
1079,1984/12/20,-5.15774964494543,-0.09355197441535806
1080,1984/12/21,-5.175873518841355,-0.09040877963883226
1081,1984/12/22,-5.1894570526073664,-0.08848058122598296
1082,1984/12/23,-5.1984820319476235,-0.08610631790314799
1083,1984/12/24,-5.20294329540404,-0.08559872632380283
1084,1984/12/25,-5.202848715975581,-0.08709310047430263
1085,1984/12/26,-5.198219104413408,-0.09037266708192943
1086,1984/12/27,-5.189088034191917,-0.09418349983153712
1087,1984/12/28,-5.175501588155684,-0.09656147490576011
1088,1984/12/29,-5.1575180268422285,-0.09788917192885116
1089,1984/12/30,-5.1352073784807,-0.09763716107068349
1090,1984/12/31,-5.108650950666448,-0.0970972469616373
1091,1985/01/01,-5.077940763711418,-0.09765555140997995
1092,1985/01/02,-5.043178905670491,-0.0999257638383178
1093,1985/01/03,-5.004476809043657,-0.10373591491669654
1094,1985/01/04,-4.961954449154087,-0.10832624251878636
1095,1985/01/01,-4.770635893910463,-0.11314574414310274
1096,1985/01/02,-4.723209504412407,-0.11782519501275962
1097,1985/01/03,-4.672373031317443,-0.11939636762737776
1098,1985/01/04,-4.618269542477871,-0.12091979799302327
1099,1985/01/05,-4.561046264768709,-0.12396002471174528
1100,1985/01/06,-4.50085374934701,-0.1272224628603631
1101,1985/01/07,-4.437845076408472,-0.1315876701101279
1102,1985/01/08,-4.372175099441346,-0.136558601004806
1103,1985/01/09,-4.303999728977622,-0.14124504673807603
1104,1985/01/10,-4.23347525584151,-0.1451154138788236
1105,1985/01/11,-4.16075771389521,-0.148291186992475
1106,1985/01/12,-4.086002282281983,-0.15225406409535075
1107,1985/01/13,-4.009362727166499,-0.1567513578350903
1108,1985/01/14,-3.9309908829724813,-0.1613183780225964
1109,1985/01/15,-3.85103617311763,-0.1656712858570758
1110,1985/01/16,-3.769778555727732,-0.16893084550057952
1111,1985/01/17,-3.6872277292282876,-0.17228506543908345
1112,1985/01/18,-3.603523153276756,-0.17415039234378255
1113,1985/01/19,-3.518800371372679,-0.17239470058905382
1114,1985/01/20,-3.433190729510302,-0.16924460296002597
1115,1985/01/21,-3.346821134328506,-0.1666796204793557
1116,1985/01/22,-3.2598138507580057,-0.16337585056471948
1117,1985/01/23,-3.1722863391658405,-0.16083836220399833
1118,1985/01/24,-3.084351131997178,-0.16441299458761371
1119,1985/01/25,-2.996115749914382,-0.16961466688458798
1120,1985/01/26,-2.9076826574333863,-0.1771069390435569
1121,1985/01/27,-2.8191492580573487,-0.18422551803180265
1122,1985/01/28,-2.7306079289076024,-0.1914476918758269
1123,1985/01/29,-2.6421460948519058,-0.19733878344457423
1124,1985/01/30,-2.553846342129953,-0.20128634345964397
1125,1985/01/31,-2.4657865711567126,-0.20559746145712204
1126,1985/02/01,-2.3780401801965363,-0.20959669301011746
1127,1985/02/02,-2.290676258821086,-0.2118092677809213
1128,1985/02/03,-2.2037597828440676,-0.21146716617467548
1129,1985/02/04,-2.117351810413308,-0.21058508873377468
1130,1985/02/05,-2.031509679260086,-0.20936131726510443
1131,1985/02/06,-1.9462872051058522,-0.20680594820352471
1132,1985/02/07,-1.8617348812262011,-0.2025508756067017
1133,1985/02/08,-1.7779000791721993,-0.19606809801966174
1134,1985/02/09,-1.6948272506490045,-0.18772447199466902
1135,1985/02/10,-1.6125581305518035,-0.1810448564069751
1136,1985/02/11,-1.5311319411590758,-0.17708493668530517
1137,1985/02/12,-1.4505855974831572,-0.17259246017282354
1138,1985/02/13,-1.3709539137781253,-0.16726000946350789
1139,1985/02/14,-1.2922698112049988,-0.1626556627103647
1140,1985/02/15,-1.21456452665425,-0.15825484798068928
1141,1985/02/16,-1.1378678227256356,-0.15422661696623213
1142,1985/02/17,-1.062208198865328,-0.15299938319523565
1143,1985/02/18,-0.9876131036603824,-0.15564873076595875
1144,1985/02/19,-0.9141091482905015,-0.15978155970959124
1145,1985/02/20,-0.8417223211371292,-0.16666257050630356
1146,1985/02/21,-0.7704782035498355,-0.17678159142448924
1147,1985/02/22,-0.7004021867700453,-0.1892076303438623
1148,1985/02/23,-0.631519690012055,-0.20118253499169841
1149,1985/02/24,-0.5638563797013818,-0.2102868775151509
1150,1985/02/25,-0.4974383898704199,-0.2148966574601598
1151,1985/02/26,-0.43229254371141024,-0.2185880692669569
1152,1985/02/27,-0.3684465762867283,-0.22042235323890363
1153,1985/02/28,-0.30592935839648727,-0.22124994963835254
1154,1985/03/01,-0.24477112160344205,-0.2226016565084894
1155,1985/03/02,-0.18510950184086217,-0.22470245120643173
1156,1985/03/04,-0.1259498339496662,-0.22826336158526606
1157,1985/03/05,-0.06808395797504829,-0.23232970698935196
1158,1985/03/06,-0.01151433976140881,-0.23805593404319747
1159,1985/03/07,0.04375634025597053,-0.24253762573291943
1160,1985/03/08,0.09772509415253894,-0.24459498630878423
1161,1985/03/09,0.15038854448835914,-0.24645082851725159
1162,1985/03/10,0.201742853154253,-0.2473956364607371
1163,1985/03/11,0.2517836610901987,-0.24813393642782272
1164,1985/03/12,0.3005060388759001,-0.24678236803509424
1165,1985/03/13,0.3479044481935364,-0.2460864570453073
1166,1985/03/14,0.39397271416266744,-0.24716427296437826
1167,1985/03/15,0.43870400854719027,-0.2519037811904208
1168,1985/03/16,0.48209084383438017,-0.2563527504555847
1169,1985/03/17,0.524125078185924,-0.2603997023269333
1170,1985/03/18,0.564797931260889,-0.26541764274333773
1171,1985/03/19,0.6041000109105891,-0.27064116205053396
1172,1985/03/20,0.6420213507452806,-0.2752477478038114
1173,1985/03/21,0.6785514585725797,-0.2799654203004383
1174,1985/03/22,0.7136793757075814,-0.28476184366361385
1175,1985/03/23,0.7473937471545199,-0.2888953798612284
1176,1985/03/24,0.7796829026599366,-0.29267074030154683
1177,1985/03/25,0.8105349486371682,-0.29585741469517257
1178,1985/03/26,0.8399378709621097,-0.2981868640780324
1179,1985/03/27,0.8678796486400367,-0.299827352247228
1180,1985/03/28,0.8943483783433708,-0.2995653765401203
1181,1985/03/29,0.9193324098202004,-0.2990018330570331
1182,1985/03/30,0.9428204921733297,-0.2964333083128085
1183,1985/03/31,0.964801931009675,-0.29297640356804205
1184,1985/04/01,0.9852667564596925,-0.29042490392653336
1185,1985/04/02,1.0042059020665803,-0.28791701738916614
1186,1985/04/03,1.021611394191802,-0.28695476072448384
1187,1985/04/04,1.0374765428682948,-0.28709386883643345
1188,1985/04/05,1.0517961137330178,-0.28654979940712366
1189,1985/04/06,1.0645664793157512,-0.28617915937720595
1190,1985/04/07,1.075785752268751,-0.28705531450306243
1191,1985/04/08,1.0854539006495783,-0.2876130184998249
1192,1985/04/09,1.0935728452563631,-0.2884509473957724
1193,1985/04/10,1.100146539014683,-0.2913112857895837
1194,1985/04/11,1.1051810284149812,-0.2949984163647587
1195,1985/04/12,1.1086844969994343,-0.2976646929060555
1196,1985/04/13,1.110667290896873,-0.29984323434616217
1197,1985/04/14,1.111141926404208,-0.3026706704781748
1198,1985/04/15,1.1101230796125339,-0.30643798545860906
1199,1985/04/16,1.1076275580756691,-0.3112496466037581
1200,1985/04/17,1.10382642764565,-0.316175443810608
1201,1985/04/18,1.0985856994020975,-0.32212586519950315
1202,1985/04/19,1.091927389724368,-0.3288053290475471
1203,1985/04/20,1.0838753288143081,-0.33658164208964125
1204,1985/04/21,1.0744550420430539,-0.34387911898870493
1205,1985/04/22,1.0636936133567185,-0.35043370594200646
1206,1985/04/23,1.05161953074093,-0.35792750690564495
1207,1985/04/24,1.038262513744237,-0.364519546359574
1208,1985/04/25,1.0236533230603815,-0.36923196578480094
1209,1985/04/26,1.0078235521694106,-0.3699734693672279
1210,1985/04/27,0.9908054010376889,-0.36834927436162895
1211,1985/04/28,0.9726314318767275,-0.36640092158700466
1212,1985/04/29,0.9533343069609209,-0.36530640928661007
1213,1985/04/30,0.932946508504111,-0.365260931869827
1214,1985/05/01,0.9115000405950179,-0.36629229927767704
1215,1985/05/02,0.749635497722748,-0.3464106797956936
1216,1985/05/03,0.7241535577274495,-0.3507711796873282
1217,1985/05/05,0.6977722924718951,-0.355640800277686
1218,1985/05/06,0.6705343895661188,-0.36248264974378813
1219,1985/05/07,0.6424813036186807,-0.3692467924465444
1220,1985/05/08,0.6136529907294508,-0.3753563998125287
1221,1985/05/09,0.5840876663960374,-0.3829412340754011
1222,1985/05/10,0.553821586833886,-0.3915548822040789
1223,1985/05/11,0.5228888537100862,-0.4000737265104989
1224,1985/05/12,0.4913212422908048,-0.4088886927913704
1225,1985/05/13,0.45914805300242884,-0.41723869444847705
1226,1985/05/14,0.42639598640636855,-0.4256135694320914
1227,1985/05/15,0.39308904158753105,-0.4349447181972209
1228,1985/05/16,0.359248437956469,-0.44541963050091865
1229,1985/05/17,0.3248925604652183,-0.4557429366539541
1230,1985/05/18,0.29003692823677596,-0.4670591881134853
1231,1985/05/19,0.2546941866082828,-0.4776310062487374
1232,1985/05/20,0.2188741225878842,-0.48524221757561475
1233,1985/05/21,0.1825837037252105,-0.4902975582043247
1234,1985/05/22,0.1458271403956038,-0.49447254315335576
1235,1985/05/23,0.10860597149796725,-0.49707693344579496
1236,1985/05/24,0.07091917356631089,-0.497154176516333
1237,1985/05/25,0.03276329329495703,-0.49563216384854547
1238,1985/05/26,-0.00586739652256596,-0.4932469053735197
1239,1985/05/27,-0.04498071764096606,-0.4903676812503694
1240,1985/05/28,-0.08458638359695847,-0.4879041054023631
1241,1985/05/29,-0.12469577352935063,-0.4852431100749279
1242,1985/05/30,-0.16532168258547247,-0.4844077349348613
1243,1985/05/31,-0.20647804891390142,-0.4835832986502559
1244,1985/06/01,-0.24817965724356933,-0.4818897951728069
1245,1985/06/02,-0.2904418190491282,-0.47894127174665696
1246,1985/06/03,-0.3332800297027763,-0.4741981181934102
1247,1985/06/04,-0.3767096130100224,-0.4701178005412284
1248,1985/06/05,-0.4207453794117057,-0.46533324539804855
1249,1985/06/06,-0.46540130794112505,-0.46037984490178363
1250,1985/06/07,-0.5106902522129417,-0.45611490115092745
1251,1985/06/08,-0.5566236704390304,-0.4519564045977218
1252,1985/06/09,-0.603211379471339,-0.4492629285266268
1253,1985/06/10,-0.6504613328717443,-0.4484886066572628
1254,1985/06/11,-0.6983794230088571,-0.44879814417535574
1255,1985/06/12,-0.746969307181877,-0.4488594074272145
1256,1985/06/13,-0.7962322577713701,-0.44787582808884313
1257,1985/06/14,-0.846167036417075,-0.4460639739321862
1258,1985/06/15,-0.8967697922226945,-0.44306840863949404
1259,1985/06/16,-0.9480339839876601,-0.4397645950277883
1260,1985/06/17,-0.9999503264658911,-0.4352937593564098
1261,1985/06/18,-1.0525067606515444,-0.4308805017964885
1262,1985/06/19,-1.1056884480917504,-0.4279762935304464
1263,1985/06/20,-1.1594777892263421,-0.42552052798912926
1264,1985/06/21,-1.2138544657545518,-0.42209542767497427
1265,1985/06/22,-1.268795507028727,-0.41828592913455714
1266,1985/06/23,-1.3242753804750147,-0.4145430508443499
1267,1985/06/24,-1.38026610604103,-0.4121880301165944
1268,1985/06/25,-1.4367373946705329,-0.41169889013872246
1269,1985/06/26,-1.493656810805055,-0.41242150861685983
1270,1985/06/27,-1.5509899589125817,-0.41478093218483647
1271,1985/06/28,-1.6087006940431354,-0.4163975370179597
1272,1985/06/29,-1.6667513564114145,-0.41916690267421275
1273,1985/06/30,-1.7251030300064034,-0.42190397828886206
1274,1985/07/01,-1.783715825227948,-0.42349538331430026
1275,1985/07/02,-1.8425491855503386,-0.4244458662882889
1276,1985/07/03,-1.9015622178576215,-0.4244160421525813
1277,1985/07/04,-1.960714037213552,-0.422809673144988
1278,1985/07/06,-2.0199641025709063,-0.4214380086083052
1279,1985/07/07,-2.0792725329496906,-0.4202942022932999
1280,1985/07/08,-2.138600400598068,-0.4191642413369429
1281,1985/07/09,-2.197909999902576,-0.41836134909753975
1282,1985/07/10,-2.257165092000238,-0.416535060960908
1283,1985/07/11,-2.3163311250925336,-0.412513023099649
1284,1985/07/12,-2.3753754304612476,-0.4073559221872929
1285,1985/07/13,-2.434267394186187,-0.4038118909682392
1286,1985/07/14,-2.492978604564799,-0.4011716945384147
1287,1985/07/15,-2.551482975233603,-0.39811274140303826
1288,1985/07/16,-2.6097568439915664,-0.39290340159394216
1289,1985/07/17,-2.667779047325295,-0.3874902386246036
1290,1985/07/18,-2.725530970636148,-0.38378514384789303
1291,1985/07/19,-2.782996574169175,-0.37994224764603796
1292,1985/07/20,-2.840162394643958,-0.3751152614072304
1293,1985/07/21,-2.897017522587337,-0.37164963152299224
1294,1985/07/22,-2.953553555367967,-0.3688744064643438
1295,1985/07/23,-3.009764525932794,-0.36543104025519535
1296,1985/07/24,-3.0656468072453666,-0.36067913743175795
1297,1985/07/25,-3.121198992426051,-0.3557776201016527
1298,1985/07/26,-3.1764217505941024,-0.35045596581352
1299,1985/07/27,-3.231317658411615,-0.3468266111079587
1300,1985/07/28,-3.2858910073293375,-0.34479024406952924
1301,1985/07/29,-3.340147586534371,-0.34425460504087885
1302,1985/07/30,-3.3940944415997456,-0.34210788399611164
1303,1985/07/31,-3.44773960883586,-0.33920235261494097
1304,1985/08/01,-3.5010918253437815,-0.3358346879598081
1305,1985/08/02,-3.554160214770455,-0.33007879666457507
1306,1985/08/03,-3.6069539487657587,-0.32384441123892127
1307,1985/08/04,-3.6594818842917305,-0.3181328097118472
1308,1985/08/05,-3.711752180691699,-0.31178844375582104
1309,1985/08/06,-3.7637719067545587,-0.305333261869419
1310,1985/08/07,-3.815546649887499,-0.2983754047847284
1311,1985/08/08,-3.8670801483773354,-0.29082374340938427
1312,1985/08/09,-3.9183739549459986,-0.28307424262789777
1313,1985/08/10,-3.9694271319158387,-0.2756580712231063
1314,1985/08/11,-4.02023597798474,-0.26850582431913655
1315,1985/08/12,-4.0707937866110235,-0.2620228338867399
1316,1985/08/13,-4.121090636008153,-0.25516112408470504
1317,1985/08/14,-4.171113210749245,-0.24842264203931919
1318,1985/08/15,-4.2208446549813825,-0.2429537727726454
1319,1985/08/16,-4.270264457249727,-0.23691382689763607
1320,1985/08/17,-4.319348366931429,-0.23036142661376968
1321,1985/08/18,-4.368068342279332,-0.2245889936538043
1322,1985/08/19,-4.416392530075521,-0.22022600930995156
1323,1985/08/20,-4.464285276894596,-0.2160701567643833
1324,1985/08/21,-4.511707171976826,-0.2133387030905008
1325,1985/08/22,-4.558615121711046,-0.212739013887923
1326,1985/08/23,-4.604962455727382,-0.213910365050537
1327,1985/08/24,-4.6506990645997766,-0.21569160986763197
1328,1985/08/25,-4.69577156915832,-0.21854032171636795
1329,1985/08/26,-4.740123521411352,-0.2210574447943977
1330,1985/08/27,-4.7836956370774075,-0.22212438026007497
1331,1985/08/28,-4.826426059726927,-0.22376172572164488
1332,1985/08/29,-4.868250656533797,-0.2234000532476318
1333,1985/08/30,-4.90910334563667,-0.223167823499267
1334,1985/08/31,-4.948916455110103,-0.22378605001570512
1335,1985/09/01,-4.9876211135454795,-0.22540870727163337
1336,1985/09/02,-5.025147672241751,-0.2274424400951071
1337,1985/09/03,-5.061426159010703,-0.22979573113863533
1338,1985/09/04,-5.096386763720286,-0.2314310759978228
1339,1985/09/06,-5.129960355328997,-0.2376050770486039
1340,1985/09/07,-5.162079015966129,-0.24465674509953128
1341,1985/09/08,-5.192676555080283,-0.25249026165542354
1342,1985/09/09,-5.2216889890874505,-0.2607819814808482
1343,1985/09/10,-5.249054985958305,-0.26863380610584775
1344,1985/09/11,-5.274716274744662,-0.2760423909857297
1345,1985/09/12,-5.298618020045192,-0.28264235299888
1346,1985/09/13,-5.32070916141028,-0.28913251294269143
1347,1985/09/14,-5.340942717686158,-0.2952729352475372
1348,1985/09/15,-5.359276056298174,-0.3007493386847125
1349,1985/09/16,-5.375671127473328,-0.30601840084210447
1350,1985/09/17,-5.390094663401957,-0.31131732029258125
1351,1985/09/18,-5.4025183423386585,-0.31711442829408765
1352,1985/09/19,-5.412918917642415,-0.32344129679793077
1353,1985/09/20,-5.4212783117559065,-0.3284600037879508
1354,1985/09/21,-5.4275836751240485,-0.3335796568409741
1355,1985/09/22,-5.431827410051714,-0.33829009179578284
1356,1985/09/23,-5.434007159500682,-0.34186753585764473
1357,1985/09/24,-5.434125760825776,-0.3440498589900481
1358,1985/09/25,-5.432191164450196,-0.3462245763307376
1359,1985/09/26,-5.428216317480084,-0.34802271413959646
1360,1985/09/27,-5.422219012258275,-0.3498817450624196
1361,1985/09/28,-5.414221699857258,-0.3523861120085722
1362,1985/09/29,-5.404251268511323,-0.35497059264979564
1363,1985/09/30,-5.392338786987959,-0.35678211370905843
1364,1985/10/01,-5.378519212898402,-0.3592947010206301
1365,1985/10/02,-5.362831065947418,-0.36243296990368845
1366,1985/10/03,-5.34531606612229,-0.364985165026141
1367,1985/10/04,-5.326018736821001,-0.3685836916720322
1368,1985/10/05,-5.304985972967053,-0.37195583897946277
1369,1985/10/06,-5.282266575344351,-0.3726762425339631
1370,1985/10/07,-5.257910754828853,-0.3714306670225945
1371,1985/10/08,-5.23196962194211,-0.368509824063795
1372,1985/10/09,-5.204494697799207,-0.36731069086546925
1373,1985/10/10,-5.175537460642747,-0.3687129135494331
1374,1985/10/11,-5.14514892850877,-0.3679337913601428
1375,1985/10/12,-5.113379278024574,-0.36502915362025345
1376,1985/10/13,-5.0802774993384325,-0.36127357214959177
1377,1985/10/14,-5.045891087181251,-0.35737194556160634
1378,1985/10/15,-5.010265768060076,-0.3538895397676728
1379,1985/10/16,-4.973445263583602,-0.3506188844956373
1380,1985/10/17,-4.935471089919478,-0.34483696056037216
1381,1985/10/18,-4.896382393383627,-0.33881295442659504
1382,1985/10/19,-4.856215822161399,-0.3361367136297097
1383,1985/10/20,-4.815005434160664,-0.3331011419494016
1384,1985/10/21,-4.77278264099683,-0.33016449158931854
1385,1985/10/22,-4.729576188109721,-0.3283567597967166
1386,1985/10/23,-4.685412171012421,-0.3272596632983036
1387,1985/10/24,-4.640314087671977,-0.3276960953984165
1388,1985/10/25,-4.594302927022055,-0.3295553998079864
1389,1985/10/26,-4.547397293607464,-0.33221856106163306
1390,1985/10/27,-4.499613568360624,-0.3340999662248644
1391,1985/10/28,-4.450966105509916,-0.33509875330137817
1392,1985/10/29,-4.4014674656199535,-0.33557345579082304
1393,1985/10/30,-4.351128684763762,-0.33706621273056053
1394,1985/10/31,-4.299959579826879,-0.3377953203954777
1395,1985/11/01,-4.24796908994333,-0.33898575914068235
1396,1985/11/02,-4.195165654063542,-0.3406399356179976
1397,1985/11/03,-4.141557624654167,-0.34320110827064193
1398,1985/11/04,-4.0871537175298,-0.34725685462169653
1399,1985/11/06,-4.031963497500998,-0.3523722397573741
1400,1985/11/07,-3.9759978912709855,-0.35697698878667494
1401,1985/11/08,-3.9192696973395114,-0.3600263848833696
1402,1985/11/09,-3.8617940608168624,-0.3622380376304859
1403,1985/11/10,-3.8035889034206645,-0.3645462404538308
1404,1985/11/11,-3.7446753082935125,-0.36557647275266164
1405,1985/11/12,-3.685077859641382,-0.3645670637760799
1406,1985/11/13,-3.624824937192865,-0.3634705953729736
1407,1985/11/14,-3.563948965479209,-0.36326815142973873
1408,1985/11/15,-3.5024866179351566,-0.3622530364190358
1409,1985/11/16,-3.440478975820601,-0.36163989334266083
1410,1985/11/17,-3.3779716419630486,-0.36088954156071174
1411,1985/11/18,-3.315014809320877,-0.3605440649351027
1412,1985/11/19,-3.2516632843674134,-0.36026349230630883
1413,1985/11/20,-3.1879764652958147,-0.36103405954635037
1414,1985/11/21,-3.1240182750447585,-0.3618440725376324
1415,1985/11/22,-3.0598570491449273,-0.3625732996049598
1416,1985/11/23,-2.995565378386323,-0.36436842112836526
1417,1985/11/24,-2.9312199063063638,-0.36699511926437905
1418,1985/11/25,-2.866901081498816,-0.3695532010127999
1419,1985/11/26,-2.802692864743493,-0.3718657029435985
1420,1985/11/27,-2.738682390956817,-0.3739973149869767
1421,1985/11/28,-2.6749595859631263,-0.3761099650271207
1422,1985/11/29,-2.611616738086844,-0.3788138556299029
1423,1985/11/30,-2.548748024565408,-0.38013911892685626
1424,1985/12/01,-2.4864489927830484,-0.37980662628591677
1425,1985/12/02,-2.4248159963253455,-0.3782304515559237
1426,1985/12/03,-2.3639455858546006,-0.37894701589166746
1427,1985/12/04,-2.3039338548060235,-0.37973100172251
1428,1985/12/05,-2.2448757399047063,-0.3775339180592819
1429,1985/12/06,-2.186864277063777,-0.37299452058663535
1430,1985/12/07,-2.1299898272324143,-0.3683611179140222
1431,1985/12/08,-2.074339309449323,-0.36351366838190396
1432,1985/12/09,-2.0199954627745638,-0.35740569312008974
1433,1985/12/10,-1.9670361556940155,-0.35181524723033275
1434,1985/12/11,-1.9155337501006122,-0.34803261617141756
1435,1985/12/12,-1.8655545201256822,-0.345532179405745
1436,1985/12/13,-1.8171581258203242,-0.3421441012373133
1437,1985/12/14,-1.7703971416868534,-0.3379488729771155
1438,1985/12/15,-1.7253166400603006,-0.3346119831510906
1439,1985/12/16,-1.6819538293399874,-0.33387521737371023
1440,1985/12/17,-1.640337747071149,-0.33416048085899125
1441,1985/12/18,-1.600489007876623,-0.33371530774579244
1442,1985/12/19,-1.5624196062386047,-0.33207621437008833
1443,1985/12/20,-1.526132774130458,-0.3306540631778964
1444,1985/12/21,-1.4916228934985827,-0.3300353989393589
1445,1985/12/22,-1.4588754635943575,-0.32962832507248063
1446,1985/12/23,-1.4278671231561262,-0.3273764899044461
1447,1985/12/24,-1.3985657274412655,-0.32333946279072445
1448,1985/12/25,-1.3709304801082962,-0.3176588388912359
1449,1985/12/26,-1.3449121199490703,-0.31260781512326763
1450,1985/12/27,-1.3204531624710052,-0.30733017283235414
1451,1985/12/28,-1.2974881963293794,-0.3038143386523386
1452,1985/12/29,-1.2759442346097252,-0.30026403596497336
1453,1985/12/30,-1.2557411209602178,-0.29647062501398064
1454,1985/12/31,-1.2367919905741809,-0.2908917598821689
1455,1986/01/01,-1.219003786022642,-0.28434718794465247
1456,1986/01/02,-1.202277827936919,-0.2787204410421833
1457,1986/01/03,-1.1865104405413103,-0.27323791654158536
1458,1986/01/04,-1.1715936320358193,-0.2674831436915103
1459,1986/01/05,-1.1574158298289454,-0.2611933376086564
1460,1986/01/01,-0.9987590989107636,-0.254045965095809
1461,1986/01/02,-0.9880611059525602,-0.2477514551679545
1462,1986/01/03,-0.9777619800672315,-0.24128673684598095
1463,1986/01/04,-0.9677419588615116,-0.23491637530647042
1464,1986/01/05,-0.9578818758864428,-0.23140933748143883
1465,1986/01/06,-0.9480638887216211,-0.22743987151502404
1466,1986/01/07,-0.9381721633743664,-0.22330221475823103
1467,1986/01/08,-0.9280935149938052,-0.219668991149226
1468,1986/01/09,-0.9177180048998546,-0.21729970768341678
